product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
437bd97b94971c4355b99e46d74f9139,esporte_lazer,58.0,885.0,4.0,375.0,33.0,17.0,33.0
4c1bbc12438daec98a77243c2bf7a3ba,moveis_escritorio,24.0,985.0,1.0,15475.0,81.0,7.0,83.0
a44d4702562f2bdae04d6f3d144fde5c,eletronicos,43.0,582.0,5.0,18400.0,60.0,13.0,60.0
1c8c80454d9a8829112d5be9fe885fab,esporte_lazer,36.0,269.0,1.0,1250.0,26.0,20.0,15.0
44815c128303d654f94d021e47b0764f,esporte_lazer,50.0,417.0,2.0,600.0,50.0,10.0,30.0
223d34a3d9334039f5ff9511dc044bbb,telefonia,50.0,1246.0,1.0,900.0,23.0,7.0,16.0
e101ca6287658a6104e804774d56b871,casa_conforto,55.0,349.0,1.0,1500.0,45.0,15.0,35.0
701381eb0d8b3d7b33e0892adc8b0172,fashion_bolsas_e_acessorios,52.0,1410.0,1.0,200.0,16.0,2.0,11.0
1f6152747a58175ea9be895d066a0429,relogios_presentes,55.0,218.0,1.0,400.0,18.0,12.0,12.0
cec6b4ac0968c2cb31bf465a834aa831,beleza_saude,39.0,1705.0,1.0,513.0,18.0,14.0,14.0
8470bac0f1a7439fe183013eab283534,cama_mesa_banho,63.0,511.0,1.0,5050.0,45.0,15.0,35.0
977ba64f692dbbeeb81d35ad7f953c5f,esporte_lazer,34.0,545.0,1.0,300.0,24.0,20.0,21.0
f0b23cf62b44c4cbd631ee45ccb8fc60,pet_shop,57.0,721.0,1.0,1700.0,50.0,30.0,33.0
96f027a4749058d508f6c1bda657c79d,audio,45.0,442.0,1.0,483.0,18.0,12.0,13.0
2827075656967a213fe9f7484a7469f6,moveis_decoracao,57.0,1102.0,1.0,900.0,30.0,30.0,30.0
090d6db6ad440d35cef0726b5a8bec14,utilidades_domesticas,19.0,97.0,1.0,7300.0,53.0,33.0,33.0
555b27dfb2ed94d001c28e5624dd6961,cama_mesa_banho,46.0,372.0,1.0,1450.0,34.0,12.0,40.0
b6082890c14103b3f5f7b63c46e0791c,esporte_lazer,59.0,274.0,1.0,400.0,16.0,4.0,16.0
a7be9caca74a79278d40cd95bca4531b,perfumaria,37.0,487.0,3.0,400.0,23.0,2.0,11.0
695850ec52374187f226ee4b08af1785,fashion_bolsas_e_acessorios,63.0,464.0,4.0,150.0,16.0,5.0,11.0
4ea09ee045a69335784c9d8ff7405b2a,brinquedos,26.0,350.0,2.0,7400.0,59.0,23.0,25.0
cf9ffafa00d206fdfbd68c1e42bd5430,eletronicos,49.0,249.0,1.0,200.0,25.0,7.0,16.0
fff6177642830a9a94a0f2cba5e476d1,cool_stuff,54.0,842.0,1.0,1400.0,42.0,25.0,15.0
e15746c8f73cb5e9d74ae01533fa02a5,utilidades_domesticas,60.0,734.0,1.0,6550.0,32.0,20.0,21.0
4b8d79cb593470e80e954ca41d7e3fd2,utilidades_domesticas,52.0,1077.0,1.0,2200.0,26.0,20.0,26.0
1b5978db99f7114b364fa0a0123eda05,relogios_presentes,49.0,613.0,3.0,4100.0,19.0,10.0,15.0
9b8bc17a236d09185c2101d0a02f8487,cool_stuff,63.0,1406.0,6.0,1250.0,31.0,16.0,23.0
5562c7c7b08835a354f9c65cd4f1d9c3,beleza_saude,60.0,919.0,1.0,100.0,22.0,3.0,15.0
e24cb34674177a7fe1358c33cf899417,cama_mesa_banho,56.0,656.0,1.0,350.0,43.0,12.0,16.0
a514c9314e6d8af09721786a8ab34c7e,papelaria,57.0,502.0,2.0,150.0,18.0,2.0,11.0
1a41f6016e828ff1d37f2ecc2f2a0dfd,fashion_bolsas_e_acessorios,46.0,424.0,2.0,3300.0,30.0,60.0,40.0
dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42.0,671.0,5.0,200.0,16.0,2.0,11.0
e179bedb9436af656cae1edb5b85b815,beleza_saude,31.0,292.0,2.0,663.0,28.0,19.0,15.0
dcebc51f6a02993ffaa4167c339a3d79,beleza_saude,42.0,856.0,1.0,650.0,16.0,15.0,13.0
09461131e28a1b16536fe028eeea4c4a,ferramentas_jardim,58.0,2208.0,1.0,1650.0,31.0,9.0,19.0
1302fd16bdfe85e523940c846370ef2c,construcao_ferramentas_iluminacao,31.0,309.0,1.0,13450.0,95.0,30.0,20.0
1f2bcc5a21172c008ccbcc28afb8bced,moveis_decoracao,63.0,635.0,10.0,1300.0,38.0,15.0,23.0
208c1210f363c82510f5609d5feb0341,pet_shop,59.0,530.0,2.0,450.0,27.0,9.0,26.0
98ef57aa2a72c64d8b7b53a64b6b6584,utilidades_domesticas,50.0,273.0,1.0,500.0,37.0,3.0,11.0
b6eb2752e40bb6f33a3b608e78f5ffec,fashion_roupa_masculina,36.0,940.0,2.0,300.0,16.0,2.0,11.0
7e07898c0f30ec34cc5d255bcc4b3747,cama_mesa_banho,50.0,325.0,2.0,1500.0,37.0,23.0,35.0
3560066ba5a5b4f87a8d5de6da565792,beleza_saude,60.0,1441.0,1.0,1100.0,25.0,12.0,19.0
f555f8c0d7d8e7a84284ef3cc3d6b84e,esporte_lazer,53.0,1275.0,2.0,200.0,19.0,5.0,13.0
39a0257f2ddaad536f01a4d2cacf7392,informatica_acessorios,23.0,473.0,1.0,300.0,22.0,9.0,22.0
2eba1f60a964be9175787f85c9e23d9e,moveis_decoracao,55.0,1750.0,3.0,2200.0,105.0,3.0,70.0
a082b482fc9b16657b1702f1b4e8415c,informatica_acessorios,43.0,499.0,1.0,150.0,18.0,9.0,16.0
84ed1f4e3c539f01fb07c3ebf73c31e0,bebes,53.0,982.0,2.0,1100.0,16.0,36.0,34.0
e5178e8bcef1146c07bf05c267ed1729,cama_mesa_banho,53.0,637.0,1.0,1600.0,32.0,5.0,29.0
9e5f752e9e19cd6887063f004ee0da55,moveis_decoracao,33.0,824.0,1.0,1000.0,54.0,18.0,16.0
e4e81849dd9ccdefe1e7398792a6a4b4,moveis_decoracao,58.0,2432.0,2.0,3000.0,69.0,11.0,11.0
e857bc338b00787f1a6c91938412823b,ferramentas_jardim,58.0,1487.0,6.0,300.0,18.0,6.0,20.0
6dee07beaa37c13fad2bc4389983f31d,cama_mesa_banho,51.0,280.0,1.0,1200.0,45.0,20.0,38.0
5b5485de978301834d9e5f3943ade7da,relogios_presentes,48.0,332.0,1.0,750.0,19.0,16.0,17.0
b8762d562d810c2f8d7ad7e9c12957be,utilidades_domesticas,38.0,130.0,1.0,350.0,20.0,45.0,20.0
a427f68e3f088a7063c2c577537076fb,automotivo,40.0,987.0,4.0,1375.0,32.0,30.0,28.0
41311fd6316a50a9ff4ac5bfca1b910b,esporte_lazer,38.0,1936.0,1.0,700.0,18.0,18.0,18.0
72d024aacb8fb06c03ea616c4644b841,papelaria,40.0,185.0,3.0,650.0,16.0,4.0,11.0
4244733e06e7ecb4970a6e2683c13e61,cool_stuff,58.0,598.0,4.0,650.0,28.0,9.0,14.0
4e9c78909e68601b5bf58e5797a789c7,climatizacao,60.0,3270.0,4.0,9150.0,105.0,10.0,40.0
57e1815b050566a793e010162f765cdb,beleza_saude,52.0,173.0,2.0,100.0,20.0,15.0,15.0
04df667e73ca2fab4b9a97c86466b699,relogios_presentes,34.0,541.0,1.0,404.0,22.0,14.0,17.0
e7fc1ef546b0bee1bc3855405eee65ea,bebes,36.0,976.0,2.0,250.0,23.0,11.0,17.0
3ecbc951688c7c4888ffe682edb8d651,esporte_lazer,58.0,1484.0,5.0,1100.0,40.0,20.0,20.0
60a3aec19dc1a866e9cf6a6b4430916d,cama_mesa_banho,58.0,208.0,1.0,1450.0,45.0,15.0,35.0
b188dcf56044f0301917cd129630fd14,bebes,57.0,833.0,4.0,5300.0,40.0,10.0,40.0
b4b41230d7134dd767bc903a9c773f18,moveis_decoracao,24.0,292.0,7.0,10700.0,100.0,55.0,16.0
d00c845d98a49bda7c00543fa86d2540,esporte_lazer,53.0,674.0,1.0,400.0,21.0,19.0,19.0
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46.0,331.0,1.0,125.0,20.0,13.0,18.0
a88f259a7833d566eb11c414d2011dc0,utilidades_domesticas,39.0,972.0,2.0,500.0,20.0,20.0,20.0
077ff5297832d1a1c3d5be55b8152fa8,fashion_bolsas_e_acessorios,63.0,328.0,4.0,200.0,16.0,5.0,20.0
654eb5dabfc564fb748489541b4ca4a6,brinquedos,30.0,669.0,2.0,353.0,40.0,10.0,28.0
11b87559bbd51bf8e14c5937b9646344,moveis_decoracao,52.0,421.0,2.0,24100.0,47.0,11.0,25.0
c71a9c53596bf311acd9e298a0b3dc42,eletronicos,60.0,225.0,1.0,167.0,21.0,9.0,14.0
74166bb28ab55ae0eef81ed7ff3dff29,beleza_saude,31.0,3293.0,1.0,400.0,20.0,15.0,16.0
99dd027298fab106f907e554d5378825,papelaria,51.0,286.0,3.0,100.0,20.0,20.0,20.0
b9ca577f48894c59a9677f895f9a44bc,livros_interesse_geral,54.0,582.0,5.0,1350.0,36.0,26.0,16.0
0e683e7a71fcb46d071a6b104a685927,ferramentas_jardim,32.0,389.0,1.0,2100.0,25.0,32.0,26.0
c19d5ba108c34b8255cf9a524da92bc4,informatica_acessorios,40.0,413.0,5.0,150.0,16.0,16.0,20.0
2e16e3a2053bf969c7805b59f2693d29,beleza_saude,50.0,1038.0,1.0,180.0,18.0,9.0,16.0
e4ad97ce352e46bebac92018f6ed976d,papelaria,51.0,205.0,2.0,7750.0,28.0,55.0,37.0
96d76d5a8ce6f19b3072a336fa1aae49,beleza_saude,51.0,389.0,2.0,250.0,16.0,10.0,16.0
716fce31a0173fb20b8b729d68f1446a,informatica_acessorios,45.0,703.0,1.0,600.0,32.0,14.0,12.0
746c36df2702006bac777bbb9bf8a0a5,esporte_lazer,43.0,1545.0,1.0,700.0,16.0,15.0,15.0
20f6c06bf31cde013ae7f2429468abc9,automotivo,58.0,233.0,1.0,480.0,18.0,8.0,14.0
c41cb239626c439032c226463d082c9c,moveis_escritorio,35.0,2524.0,1.0,16100.0,58.0,28.0,58.0
1fd3bb291e0dba9d6081eb914303993b,utilidades_domesticas,33.0,247.0,2.0,350.0,30.0,30.0,30.0
515778ec4dcf81869530fe93e6710ef8,automotivo,54.0,383.0,2.0,100.0,16.0,10.0,15.0
c83cd797bc7742a94927dfce4efff001,esporte_lazer,55.0,2173.0,5.0,2100.0,80.0,8.0,15.0
616042729c11849827291496b18e9ec5,esporte_lazer,45.0,891.0,1.0,300.0,16.0,16.0,16.0
e0cc4c7d6a254af178315aa78d7b5256,,,,,300.0,16.0,2.0,11.0
c0cd5acdd53e22c35108d81c51a0c158,cool_stuff,56.0,125.0,1.0,1300.0,20.0,20.0,40.0
061b4ab52739c3c14397c29df80c597a,eletrodomesticos,59.0,141.0,1.0,300.0,27.0,13.0,17.0
563c0dd33258d3c44d1b9967cc148341,instrumentos_musicais,33.0,409.0,4.0,500.0,16.0,8.0,12.0
7666acd3cb60e97bf02449e36be0c02a,esporte_lazer,20.0,2001.0,1.0,200.0,20.0,10.0,15.0
b347f323a4bc9487c03bdf98ccdfa8f0,telefonia,59.0,1165.0,2.0,550.0,25.0,20.0,20.0
f77f20c1a1388be25a28915996991f97,moveis_decoracao,43.0,1719.0,4.0,900.0,53.0,8.0,11.0
b046edc1f57292dfae7c3fa60d30ccc1,informatica_acessorios,47.0,492.0,1.0,250.0,18.0,9.0,16.0
e95fb3a80ca294f39de925b6428f3a32,cama_mesa_banho,29.0,263.0,1.0,1300.0,33.0,9.0,38.0
1e60f484bfeb1c1eadf273f6318738c0,relogios_presentes,36.0,463.0,2.0,475.0,23.0,20.0,20.0
08c3e65af1719834cab72d27dc6b506b,bebes,59.0,867.0,2.0,10600.0,32.0,44.0,70.0
27066995b777fb84dbcb25961fd6d007,brinquedos,44.0,619.0,2.0,700.0,16.0,21.0,28.0
34476af6d3d70a896db8dc512f43d627,malas_acessorios,45.0,348.0,4.0,450.0,25.0,40.0,11.0
76f3a48853690a1aacb7c3adc9831ccc,esporte_lazer,57.0,545.0,1.0,17100.0,32.0,32.0,32.0
8473872cbf0ba205b447e8651bd6e03e,esporte_lazer,60.0,1142.0,2.0,250.0,16.0,4.0,11.0
b59b5899ecf4bcc294a72fdd48adaa94,telefonia,55.0,419.0,3.0,225.0,17.0,6.0,13.0
ce846b23f06e1c42afbc68efc1d35b82,cama_mesa_banho,58.0,636.0,1.0,1400.0,16.0,10.0,16.0
dd1d87b703e4d762b3ecbb5146295361,automotivo,41.0,266.0,1.0,279.0,15.0,10.0,17.0
9b79fa6654cc0c0440fa9a1f52d2f248,perfumaria,59.0,1295.0,2.0,600.0,19.0,9.0,14.0
5b17fc881ead1246f09b897c7027ae83,automotivo,47.0,512.0,6.0,50.0,24.0,2.0,17.0
ed63424b3f5b4d29c94bbb3d965240f5,perfumaria,34.0,1138.0,1.0,150.0,17.0,13.0,12.0
b2572a992f6ea1d1a7eb518d54e64620,moveis_decoracao,26.0,669.0,4.0,3600.0,26.0,24.0,50.0
df5a9191c2465bb6f8538b6b3371e019,cama_mesa_banho,56.0,1237.0,3.0,663.0,31.0,6.0,31.0
81825b8f118d301ef4933de64545b307,utilidades_domesticas,60.0,402.0,2.0,10100.0,31.0,61.0,31.0
0b0918a3b5efe0c8ea609a26b14e1bff,telefonia,60.0,752.0,6.0,300.0,17.0,4.0,12.0
83b6f73c0ad25d9b469deacf8da19d80,relogios_presentes,58.0,136.0,4.0,200.0,16.0,2.0,11.0
bfea93163f55ed2b752b71963493ded8,construcao_ferramentas_iluminacao,48.0,538.0,2.0,2700.0,20.0,16.0,37.0
f9259c9e7c0f12c70f7a81409680a5ff,esporte_lazer,45.0,407.0,2.0,925.0,52.0,21.0,33.0
99993da1a1a645e779c9b8ab09b09f30,automotivo,60.0,703.0,6.0,7575.0,56.0,11.0,32.0
fe644da1135fedca6aa0bf794fab71be,cama_mesa_banho,50.0,382.0,2.0,3100.0,47.0,21.0,41.0
b0ee5b44e0d84e8112aba1492bab0a60,pet_shop,20.0,870.0,1.0,520.0,16.0,11.0,11.0
b823551434fcf1d7f42527b9cc0b36b7,fashion_bolsas_e_acessorios,44.0,1359.0,2.0,150.0,16.0,2.0,11.0
7d33844ffd50c5fb265a1e0ba03d9470,consoles_games,23.0,464.0,2.0,150.0,24.0,5.0,24.0
2ceff09b2c03503b6dfe7b076c6f0c1e,beleza_saude,45.0,2208.0,2.0,150.0,16.0,6.0,11.0
af98356c2ad46bed20c994d7102260d7,cama_mesa_banho,60.0,296.0,1.0,14600.0,50.0,30.0,40.0
54f777c90b177faa65e9901c297d5204,perfumaria,30.0,138.0,1.0,100.0,22.0,7.0,16.0
a7aa202585393c58cb1351de084b4dbc,audio,60.0,882.0,1.0,400.0,21.0,7.0,11.0
50dc647b3482fe19d838513cf88482ad,instrumentos_musicais,41.0,982.0,3.0,11900.0,105.0,15.0,45.0
90887320b08d184abea26df9426a01e9,construcao_ferramentas_construcao,58.0,338.0,1.0,1450.0,20.0,8.0,20.0
e5be5333cb5acab251c28955c22b9fbd,utilidades_domesticas,43.0,530.0,3.0,1050.0,25.0,10.0,36.0
219afb1f0e44578d70b027c74e50ce74,relogios_presentes,57.0,457.0,1.0,625.0,16.0,11.0,11.0
d8d1550e51037a51a94b377c8361d637,beleza_saude,54.0,2058.0,5.0,500.0,30.0,17.0,30.0
64464a1e471ff30f71b31bad5d656f83,cama_mesa_banho,29.0,451.0,1.0,200.0,20.0,12.0,20.0
8aefc25069d9ccef99f9f08d4a869ac4,telefonia,48.0,342.0,1.0,183.0,18.0,4.0,11.0
ec53d5cd09b1dd78aa48a7d076fc51b1,alimentos,58.0,1316.0,1.0,75.0,18.0,13.0,16.0
0092a9e1c8a471753ed7ffa7eef5086e,beleza_saude,48.0,1411.0,1.0,350.0,16.0,16.0,16.0
0ad9bbfebaadb488b2fe87504b871c88,utilidades_domesticas,52.0,402.0,2.0,800.0,26.0,15.0,16.0
b8fbd66f1621afeb9c510b4b9705a5b9,bebes,56.0,2135.0,3.0,1500.0,42.0,22.0,37.0
0c79aab7a6a2449f932887fb3c8d0127,automotivo,43.0,420.0,3.0,250.0,18.0,9.0,14.0
dad26ceb001cd2ad238e30d744bd9aa2,esporte_lazer,47.0,2554.0,3.0,1000.0,30.0,20.0,20.0
46ed0917b696c5c8c934e368da2fec36,cama_mesa_banho,60.0,680.0,1.0,1225.0,19.0,17.0,22.0
baf95b82c2638f006cec87098e8b1023,moveis_decoracao,59.0,2064.0,4.0,5400.0,85.0,10.0,40.0
56bebf1fde63ae23809cc2fae7f9574c,automotivo,59.0,1656.0,3.0,850.0,16.0,21.0,18.0
88bd8458fdc2ceec3e71ef1d867a7b45,telefonia,42.0,260.0,1.0,175.0,18.0,4.0,16.0
8bdd0de5a3c80c06473456b077c17653,cama_mesa_banho,56.0,122.0,3.0,800.0,22.0,13.0,16.0
969658926980bc36e0ed615132724ac7,automotivo,53.0,610.0,1.0,210.0,21.0,17.0,23.0
c6e4e4c07bcb50a1dc0d54fbbb7ebbe7,eletrodomesticos,57.0,65.0,1.0,700.0,38.0,35.0,38.0
d728859ed699df890281fe11d7b81673,beleza_saude,46.0,490.0,1.0,537.0,24.0,14.0,18.0
7ccdeb231b869e61d5663c82dcd499f5,moveis_escritorio,48.0,2223.0,1.0,15900.0,58.0,28.0,58.0
b60856ce32d90658dbf99b9485327c25,eletronicos,40.0,429.0,1.0,150.0,25.0,7.0,16.0
9d60109d64bee97e7112ea96e57992dc,fashion_bolsas_e_acessorios,24.0,417.0,2.0,400.0,16.0,12.0,16.0
677863732107706b878df62cdc8eaf8e,brinquedos,58.0,576.0,2.0,6617.0,46.0,33.0,35.0
2a203c7d3cf8a035ba90363e9a9f0810,brinquedos,60.0,434.0,2.0,150.0,30.0,21.0,23.0
81de659bfde3389fc8614bfba92e585a,moveis_decoracao,52.0,757.0,1.0,11450.0,45.0,35.0,45.0
05feccd482d35726d6f80e60df25db86,,,,,1400.0,16.0,25.0,15.0
c779ecde09b3c3f75e0ed112fecd07c3,ferramentas_jardim,60.0,1543.0,2.0,20650.0,33.0,20.0,100.0
3fd371205bcc8fd75d0711e30ee46ebf,utilidades_domesticas,59.0,691.0,2.0,200.0,16.0,4.0,11.0
427a9f5e8a9d47c60adc5ae34e2657d2,utilidades_domesticas,58.0,512.0,1.0,700.0,60.0,10.0,13.0
17955d2806f5d00146744b206f2dee1a,informatica_acessorios,53.0,229.0,1.0,567.0,27.0,14.0,12.0
982a0a294a593c7489a1a0a616b5e7c6,utilidades_domesticas,30.0,596.0,1.0,880.0,16.0,25.0,23.0
16ff579c7dd128062ca085e13094fbe0,instrumentos_musicais,53.0,731.0,2.0,125.0,17.0,3.0,12.0
b6106bf3d09b8fdd33c3a9559da43145,moveis_sala,57.0,725.0,1.0,30000.0,48.0,52.0,75.0
8707c6feb8f1d552e3d70b590481bec4,moveis_decoracao,63.0,2733.0,5.0,5650.0,46.0,9.0,36.0
d0ff65b2782e494c2c5b66e19a6e2902,moveis_decoracao,52.0,253.0,2.0,661.0,26.0,20.0,30.0
3ba33cff9875e472a110e56e1db299bc,esporte_lazer,12.0,142.0,1.0,1300.0,42.0,18.0,18.0
793fdf9c1646a4d7cd020f9f0898450c,cama_mesa_banho,53.0,293.0,1.0,500.0,16.0,10.0,16.0
490b7f74cbef35be4b6b69bb5f177386,esporte_lazer,43.0,1158.0,1.0,150.0,16.0,17.0,22.0
0c46413e9062e5e91fdf39a9142427b5,fashion_bolsas_e_acessorios,32.0,434.0,1.0,100.0,17.0,3.0,12.0
fc8b21a0fa8ae9622a79bd557b380961,audio,60.0,905.0,2.0,350.0,16.0,16.0,11.0
972f43585f3080ef953aed0609cb416c,informatica_acessorios,51.0,223.0,2.0,817.0,16.0,10.0,15.0
9a858b9c47bfc94a3b1548364f9324ac,pet_shop,60.0,872.0,1.0,200.0,16.0,7.0,11.0
f18f40e6344e72cfd537f21d9745e8cc,moveis_decoracao,63.0,877.0,1.0,30000.0,61.0,70.0,65.0
8392bd9333d10e51a2c2fc4596ee12a5,fashion_bolsas_e_acessorios,38.0,160.0,1.0,200.0,16.0,7.0,11.0
0eb794467bd4768dfbf07bc52a122baa,relogios_presentes,43.0,576.0,1.0,550.0,16.0,12.0,11.0
3ca5e19399b1bf5a02f81dbbf551a3d5,cama_mesa_banho,54.0,665.0,1.0,750.0,30.0,3.0,24.0
9cfe1073092d13dbee42c8348924c118,esporte_lazer,49.0,317.0,1.0,300.0,21.0,26.0,21.0
6516d379bfcdbdc245518a279cee2a7c,artigos_de_natal,60.0,301.0,9.0,3000.0,40.0,35.0,40.0
468a4d241243dd96169888c0ad022086,pet_shop,53.0,886.0,3.0,1150.0,30.0,30.0,30.0
e074a9475a45986522446e523ec06686,cool_stuff,57.0,748.0,1.0,4315.0,55.0,13.0,34.0
7bba94ded780db46c857a6ce6db81c5a,automotivo,57.0,487.0,2.0,50.0,16.0,2.0,11.0
4a1975e051dd609815e4ddbab2fd8c57,pet_shop,47.0,1047.0,1.0,9075.0,66.0,11.0,48.0
fdd6cd13962a20732851bc7cefd37549,cama_mesa_banho,53.0,190.0,1.0,350.0,36.0,4.0,25.0
89321f94e35fc6d7903d36f74e351d40,alimentos,59.0,982.0,1.0,150.0,17.0,13.0,13.0
10e33205ed375c8e4dc957633ae2ed83,agro_industria_e_comercio,59.0,436.0,2.0,6650.0,46.0,76.0,46.0
cbcf718a3400ee5b15ac8d78559e6bb6,beleza_saude,50.0,878.0,1.0,350.0,19.0,12.0,13.0
6592908f0a4f6e2de91310126cd1b08d,telefonia,20.0,538.0,4.0,189.0,17.0,15.0,15.0
32a99bb84ae79a55c0e446afc9310e1e,,,,,200.0,16.0,2.0,11.0
6d6bbd5f721f3f5c506907043b72b3b3,brinquedos,49.0,1309.0,1.0,900.0,45.0,15.0,30.0
93d8b11d613a563f5a26212282bb145e,moveis_decoracao,60.0,1629.0,1.0,400.0,16.0,2.0,11.0
e2233eb95758086f30d2d918b76dbeca,moveis_decoracao,60.0,2059.0,3.0,3000.0,69.0,11.0,11.0
15d44826d5399e2de342314886ff0e05,esporte_lazer,52.0,822.0,1.0,2400.0,21.0,21.0,21.0
b7538ba9e18ac05ea16d53aea0867f24,cama_mesa_banho,58.0,686.0,1.0,10550.0,45.0,35.0,40.0
816c0585d491ed8127cebbb3dc7c89cf,brinquedos,50.0,1198.0,2.0,6000.0,65.0,25.0,35.0
07acd9ac393e5b30aded00de63d80e14,esporte_lazer,37.0,388.0,4.0,400.0,23.0,11.0,15.0
35099f8f045d9d26eca4cd4dfedf7320,perfumaria,33.0,738.0,1.0,500.0,16.0,16.0,16.0
eebf94b514dfad1c44c4f066a94fb732,cama_mesa_banho,56.0,487.0,1.0,1200.0,50.0,16.0,44.0
7185389e32acf9c5c5f61e6a23c0ab3a,cama_mesa_banho,49.0,1077.0,1.0,4500.0,26.0,26.0,36.0
576dcab3751246040666eae5a0bcb315,eletrodomesticos,55.0,407.0,1.0,3550.0,55.0,19.0,46.0
fb4363c293445382596484ff01de78bc,relogios_presentes,31.0,557.0,1.0,430.0,21.0,14.0,16.0
900a1000340c354f62ee5f07f3a080ac,ferramentas_jardim,51.0,860.0,2.0,1300.0,30.0,30.0,30.0
75c06ee06b201f9b6301d2b5e72993f8,perfumaria,54.0,939.0,1.0,50.0,16.0,5.0,11.0
0900e9b18da6627157a7e47a8ac8fc08,relogios_presentes,56.0,179.0,3.0,200.0,16.0,2.0,20.0
a888ac66042ddd2f1ecb410941c0db49,utilidades_domesticas,58.0,355.0,2.0,2000.0,25.0,5.0,25.0
d2fdf77a5b302a3adfb145131a217f2e,cama_mesa_banho,48.0,486.0,3.0,1000.0,45.0,15.0,35.0
c28d0e4df4c6507137950f31b9bed1dd,construcao_ferramentas_construcao,58.0,721.0,3.0,8250.0,48.0,14.0,47.0
83777748fe8142e20372f7edc51991ca,utilidades_domesticas,46.0,539.0,2.0,300.0,16.0,16.0,16.0
537148287359f3f816095b3bfc368130,cama_mesa_banho,60.0,340.0,1.0,3600.0,35.0,6.0,25.0
2146114f819e6e6b2bd299addcd4bae1,esporte_lazer,36.0,875.0,1.0,166.0,17.0,10.0,13.0
a177ae30ef17394975b58f6d5883a56f,pet_shop,47.0,725.0,6.0,14150.0,45.0,20.0,35.0
6a9a583a5a3b8b97ab2839b4ad543bb6,esporte_lazer,57.0,3195.0,1.0,3800.0,31.0,33.0,32.0
dbc7aaf61b2639b1f282509ff1349bec,eletrodomesticos,52.0,220.0,3.0,300.0,27.0,15.0,17.0
58d412a7724e865ba73ae3b5b27bf481,fashion_bolsas_e_acessorios,56.0,283.0,3.0,100.0,16.0,6.0,11.0
2c264f8d74057022201e449be6150956,cama_mesa_banho,41.0,729.0,1.0,1050.0,20.0,30.0,30.0
45af706a261242e1f74e90aee7b49a5b,cama_mesa_banho,63.0,799.0,1.0,1500.0,43.0,5.0,30.0
9a5393d4713520f3751a62e79de3dfbe,automotivo,55.0,105.0,4.0,7600.0,45.0,14.0,18.0
1c185f17bc0cdfba85b49cc9724b1ce4,cama_mesa_banho,54.0,182.0,1.0,1352.0,37.0,9.0,30.0
2ab7dca60e8a55e3172c3e757111f25a,cama_mesa_banho,52.0,729.0,1.0,6700.0,20.0,30.0,30.0
564e4a218887ce7c6934723cc716d297,esporte_lazer,57.0,787.0,1.0,3200.0,30.0,42.0,20.0
ce473625077f1b15bb6e73b9d0354666,moveis_decoracao,55.0,288.0,4.0,1200.0,55.0,20.0,25.0
740d6d43b4024544171093587908a23d,esporte_lazer,41.0,1215.0,1.0,3600.0,36.0,23.0,21.0
b69eb25e3a4def8e9cddee18712e0c5e,cool_stuff,59.0,993.0,5.0,7750.0,34.0,33.0,33.0
9407fd9807ea10c6e90e0331c34f0f14,fashion_bolsas_e_acessorios,38.0,801.0,1.0,100.0,16.0,5.0,16.0
64c8a86009dbb2a079c083b315733c49,bebes,31.0,1002.0,1.0,900.0,40.0,20.0,35.0
6f5795735ab2c629b22669fe889b7903,utilidades_domesticas,59.0,1998.0,7.0,5950.0,50.0,29.0,29.0
9a1497459e5fa13235a83d67111a8e7b,cama_mesa_banho,54.0,687.0,2.0,950.0,32.0,5.0,30.0
5e485a77230bcac5c7506a77a9f71267,cool_stuff,55.0,831.0,1.0,1400.0,45.0,30.0,20.0
86aa61695c6b6cbf8dbbd986e04f673c,cama_mesa_banho,43.0,861.0,1.0,400.0,20.0,10.0,20.0
aab4ed0a026e2f1d486ff1556e12b7e7,esporte_lazer,52.0,487.0,5.0,600.0,35.0,8.0,25.0
d47b66f4d980a10ae5c5aa2222928741,beleza_saude,34.0,1425.0,1.0,717.0,31.0,15.0,22.0
07212eaf1754d46acd245fe7346b8d41,ferramentas_jardim,58.0,514.0,2.0,400.0,40.0,10.0,20.0
b514de4b3d95c155ea6535df020af4b5,moveis_decoracao,37.0,471.0,1.0,700.0,20.0,20.0,20.0
4fa0d1019affe5fe2c492c00422f01d8,fashion_roupa_masculina,56.0,362.0,1.0,450.0,16.0,16.0,16.0
4ea49b3aa2f6935d765edbb113932311,consoles_games,60.0,490.0,2.0,100.0,18.0,16.0,16.0
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,58.0,998.0,3.0,633.0,32.0,17.0,16.0
cd3835370fe681dd37af664b5f84d88e,pet_shop,48.0,510.0,2.0,650.0,45.0,10.0,25.0
c400ab88cf8df22f426e5f205bd0a755,utilidades_domesticas,63.0,1459.0,4.0,2000.0,16.0,16.0,16.0
465af64ab23573e4e48c31bcc099b801,relogios_presentes,47.0,709.0,2.0,300.0,16.0,13.0,13.0
25f86162fee18735fffdb762dcb10d7c,cama_mesa_banho,58.0,2400.0,2.0,10800.0,54.0,27.0,36.0
